DocNo,sentence,tag
D4,The,O
D4,default,O
D4,target,B-system
D4,is,O
D4,0,O
D4,which,O
D4,is,O
D4,Windows,B-system
D4,for,O
D4,the,O
D4,selected,O
D4,exploit,B-function
,,
D4,Use,O
D4,the,O
D4,set,B-function
D4,command,I-function
D4,followed,O
D4,by,O
D4,the,O
D4,option,O
D4,name,B-feature
D4,and,O
D4,the,O
D4,new,O
D4,value,O
D4,to,O
D4,change,O
D4,the,O
D4,default,O
D4,values,O
,,
D4,By,O
D4,using,O
D4,the,O
D4,show,B-function
D4,options,I-function
D4,command,I-function
D4,again,O
D4,you,O
D4,can,O
D4,verify,O
D4,that,O
D4,the,O
D4,SRVHOST,B-feature
D4,and,O
D4,SRVPORT,B-feature
D4,values,O
D4,have,O
D4,been,O
D4,changed,O
,,
D4,You,O
D4,can,O
D4,change,O
D4,Boolean,B-function
D4,values,O
D4,by,O
D4,using,O
D4,the,O
D4,set,B-function
D4,command,I-function
D4,with,O
D4,option,O
D4,name,O
D4,and,O
D4,TRUE,O
D4,or,O
D4,FALSE,O
,,
D4,When,O
D4,you,O
D4,use,O
D4,the,O
D4,show,B-function
D4,payloads,I-function
D4,command,I-function
D4,the,O
D4,msfconsole,B-tool
D4,will,O
D4,return,O
D4,a,O
D4,list,O
D4,of,O
D4,compatible,O
D4,payloads,B-data
D4,for,O
D4,this,O
D4,exploit,B-function
,,
D4,In,O
D4,the,O
D4,flash,B-vulnerability
D4,player,I-vulnerability
D4,exploit,I-vulnerability
D4,example,O
D4,it,O
D4,will,O
D4,return,O
D4,quite,O
D4,a,O
D4,few,O
D4,compatible,O
D4,payloads,B-data
,,
D4,To,O
D4,use,O
D4,a,O
D4,certain,O
D4,payload,B-data
D4,you,O
D4,need,O
D4,to,O
D4,use,O
D4,the,O
D4,set,B-function
D4,command,I-function
D4,followed,O
D4,by,O
D4,the,O
D4,payload,B-data
D4,name,O
,,
D4,The,O
D4,show,B-function
D4,targets,I-function
D4,command,I-function
D4,will,O
D4,return,O
D4,a,O
D4,list,O
D4,of,O
D4,operating,B-system
D4,systems,I-system
D4,which,O
D4,are,O
D4,vulnerable,B-vulnerability
D4,to,O
D4,the,O
D4,selected,O
D4,exploit,B-function
,,
D4,When,O
D4,you,O
D4,run,O
D4,the,O
D4,command,B-function
D4,you,O
D4,get,O
D4,the,O
D4,following,O
D4,output,O
D4,for,O
D4,the,O
D4,adobe_flash_shader_drawing_fill,B-vulnerability
D4,exploit,I-vulnerability
,,
D4,This,O
D4,exploit,B-function
D4,targets,B-system
D4,both,O
D4,Windows,B-system
D4,and,O
D4,Linux,B-system
D4,operating,B-system
D4,systems,I-system
,,
D4,Note,O
D4,that,O
D4,you,O
D4,can,O
D4,use,O
D4,the,O
D4,info,B-data
D4,command,I-function
D4,to,O
D4,get,O
D4,additional,O
D4,info,B-data
D4,about,O
D4,this,O
D4,exploit,B-function
D4,and,O
D4,targets,B-system
,,
D4,To,O
D4,set,O
D4,a,O
D4,target,B-system
D4,you,O
D4,can,O
D4,use,O
D4,the,O
D4,command,B-function
D4,set,I-function
D4,followed,O
D4,by,O
D4,the,O
D4,target,B-feature
D4,ID,I-feature
,,
D4,By,O
D4,setting,O
D4,the,O
D4,target,B-system
D4,the,O
D4,list,O
D4,of,O
D4,payloads,B-data
D4,will,O
D4,be,O
D4,reduced,O
D4,a,O
D4,lot,O
D4,because,O
D4,only,O
D4,payloads,B-data
D4,will,O
D4,be,O
D4,shown,O
D4,which,O
D4,are,O
D4,compatible,O
D4,with,O
D4,the,O
D4,target,B-system
D4,Linux,B-system
,,
D4,By,O
D4,using,O
D4,the,O
D4,show,B-function
D4,advanced,I-function
D4,command,I-function
D4,we,O
D4,can,O
D4,look,O
D4,at,O
D4,the,O
D4,advanced,B-feature
D4,options,I-feature
D4,for,O
D4,the,O
D4,exploit,B-function
,,
D4,Use,O
D4,the,O
D4,set,B-function
D4,command,I-function
D4,followed,O
D4,by,O
D4,the,O
D4,advanced,B-feature
D4,parameter,B-feature
D4,and,O
D4,the,O
D4,new,O
D4,value,O
D4,to,O
D4,change,O
D4,the,O
D4,advanced,B-feature
D4,settings,O
,,
D4,The,O
D4,show,B-function
D4,nops,I-function
D4,command,I-function
D4,will,O
D4,return,O
D4,a,O
D4,list,O
D4,of,O
D4,NOP,B-function
D4,generators,I-function
,,
D4,A,O
D4,NOP,B-function
D4,is,O
D4,short,O
D4,for,O
D4,No,B-function
D4,Operation,I-function
D4,and,O
D4,is,O
D4,used,O
D4,to,O
D4,change,O
D4,the,O
D4,pattern,O
D4,of,O
D4,a,O
D4,NOP,B-function
D4,sled,I-function
D4,in,O
D4,order,O
D4,to,O
D4,bypass,O
D4,simple,O
D4,IDS,B-tool
D4,IPS,B-tool
D4,signatures,B-feature
D4,of,O
D4,common,O
D4,NOP,B-function
D4,sleds,I-function
,,
D4,The,O
D4,NOP,B-function
D4,generators,I-function
D4,start,O
D4,with,O
D4,the,O
D4,CPU,B-system
D4,architecture,I-system
D4,in,O
D4,the,O
D4,name,O
,,
D4,To,O
D4,use,O
D4,a,O
D4,NOP,B-function
D4,generator,I-function
D4,use,O
D4,the,O
D4,set,B-function
D4,command,I-function
D4,followed,O
D4,by,O
D4,the,O
D4,name,O
D4,of,O
D4,the,O
D4,NOP,B-function
D4,generator,I-function
,,
D4,When,O
D4,the,O
D4,exploit,B-function
D4,is,O
D4,launched,O
D4,the,O
D4,NOP,B-function
D4,sleds,I-function
D4,will,O
D4,be,O
D4,taken,O
D4,from,O
D4,the,O
D4,NOP,B-function
D4,generator,I-function
,,
D4,The,O
D4,show,B-function
D4,evasion,I-function
D4,command,I-function
D4,returns,O
D4,a,O
D4,list,O
D4,of,O
D4,available,O
D4,evasion,B-technique
D4,techniques,I-technique
,,
D4,To,O
D4,change,O
D4,evasions,B-technique
D4,settings,B-feature
D4,use,O
D4,the,O
D4,set,B-function
D4,command,I-function
D4,followed,O
D4,by,O
D4,the,O
D4,evasion,B-technique
D4,parameter,B-feature
D4,and,O
D4,the,O
D4,new,O
D4,value,O
,,
D4,When,O
D4,all,O
D4,the,O
D4,required,O
D4,options,O
D4,have,O
D4,been,O
D4,set,O
D4,for,O
D4,the,O
D4,exploit,B-function
D4,including,O
D4,a,O
D4,payload,B-data
D4,and,O
D4,advanced,B-feature
D4,settings,B-feature
D4,like,O
D4,a,O
D4,NOP,B-function
D4,generator,I-function
D4,evasion,B-technique
D4,options,O
D4,and,O
D4,encoding,B-function
D4,the,O
D4,exploit,B-function
D4,is,O
D4,ready,O
D4,to,O
D4,be,O
D4,executed,O
,,
D4,The,O
D4,exploit,B-function
D4,can,O
D4,be,O
D4,executed,O
D4,using,O
D4,two,O
D4,commands,B-function
D4,run,B-function
D4,and,O
D4,exploit,B-function
,,
D4,Just,O
D4,type,O
D4,run,B-function
D4,or,O
D4,exploit,B-function
D4,in,O
D4,the,O
D4,msfconsole,B-tool
D4,and,O
D4,the,O
D4,exploit,B-function
D4,will,O
D4,run,O
,,
D4,Metasploitable,B-system
D4,2,I-system
D4,is,O
D4,an,O
D4,intentionally,O
D4,vulnerable,B-vulnerability
D4,Linux,B-system
D4,machine,I-system
D4,downloaded,O
D4,and,O
D4,set,O
D4,up,O
D4,as,O
D4,a,O
D4,virtual,B-system
D4,machine,I-system
D4,in,O
D4,any,O
D4,hypervisor,B-system
D4,such,O
D4,as,O
D4,KVM,B-system
D4,VMware,B-system
D4,Player,I-system
D4,and,O
D4,Virtual,B-system
D4,box,I-system
,,
D4,An,O
D4,important,O
D4,part,O
D4,of,O
D4,the,O
D4,Metasploitable,B-system
D4,2,I-system
D4,enumeration,O
D4,process,O
D4,is,O
D4,the,O
D4,port,B-technique
D4,scanning,I-technique
D4,and,O
D4,fingerprinting,B-technique
D4,process,I-technique
,,
D4,Port,B-technique
D4,scanning,I-technique
D4,is,O
D4,used,O
D4,to,O
D4,probe,B-technique
D4,a,O
D4,server,B-system
D4,or,O
D4,host,B-system
D4,for,O
D4,open,B-feature
D4,TPC,B-feature
D4,and,O
D4,UDP,B-feature
D4,ports,I-feature
,,
D4,Fingerprinting,B-technique
D4,is,O
D4,the,O
D4,process,O
D4,of,O
D4,identifying,O
D4,the,O
D4,services,B-app
D4,connected,O
D4,to,O
D4,those,O
D4,ports,B-feature
,,
D4,The,O
D4,default,O
D4,username/password,B-feature
D4,of,O
D4,Metasploitable,B-system
D4,2,I-system
D4,is,O
D4,msfadmin/msfadmin,B-feature
,,
D4,When,O
D4,you,O
D4,log,O
D4,in,O
D4,to,O
D4,the,O
D4,vulnerable,B-vulnerability
D4,host,B-system
D4,you,O
D4,can,O
D4,use,O
D4,the,O
D4,ifconfig,B-function
D4,command,I-function
D4,to,O
D4,determine,O
D4,its,O
D4,IP,B-feature
D4,address,I-feature
,,
D4,You,O
D4,can,O
D4,also,O
D4,use,O
D4,netdiscover,B-tool
D4,on,O
D4,the,O
D4,Kali,B-system
D4,Linux,I-system
D4,machine,I-system
D4,to,O
D4,scan,B-technique
D4,a,O
D4,range,O
D4,of,O
D4,IP,B-feature
D4,addresses,I-feature
D4,for,O
D4,the,O
D4,target,B-system
D4,host,I-system
,,
D4,You,O
D4,can,O
D4,use,O
D4,the,O
D4,following,O
D4,command,B-function
D4,to,O
D4,start,O
D4,the,O
D4,Nmap,B-tool
D4,port,B-technique
D4,scan,I-technique
D4,with,O
D4,service,B-app
D4,and,O
D4,OS,B-technique
D4,detection,I-technique
,,
D4,The,O
D4,Nmap,B-tool
D4,port,B-technique
D4,scan,I-technique
D4,and,O
D4,service,B-technique
D4,scans,I-technique
D4,return,O
D4,a,O
D4,lot,O
D4,of,O
D4,open,B-feature
D4,ports,I-feature
D4,listening,O
D4,services,B-app
D4,and,O
D4,the,O
D4,version,B-feature
D4,of,O
D4,the,O
D4,operating,B-system
D4,system,I-system
,,
D4,The,O
D4,Metasploitable-2,B-system
D4,host,I-system
D4,is,O
D4,running,O
D4,Linux,B-system
D4,269,I-system
D4,-,I-system
D4,2633,I-system
D4,as,O
D4,the,O
D4,operating,B-system
D4,system,I-system
,,
D4,We,O
D4,can,O
D4,see,O
D4,that,O
D4,the,O
D4,host,B-system
D4,is,O
D4,running,O
D4,an,O
D4,SSH,B-app
D4,service,I-app
D4,using,O
D4,OpenSSH,B-tool
D4,a,O
D4,telnet,B-app
D4,service,I-app
D4,an,O
D4,Apache,B-system
D4,228,I-system
D4,webserver,I-system
D4,2,O
D4,SQL,B-system
D4,servers,I-system
D4,and,O
D4,some,O
D4,more,O
D4,services,B-app
,,
D4,A,O
D4,list,O
D4,of,O
D4,running,O
D4,services,B-app
D4,and,O
D4,their,O
D4,running,O
D4,ports,B-feature
D4,are,O
D4,given,O
,,
D4,Metasploitable,B-system
D4,2,I-system
D4,is,O
D4,intentionally,O
D4,vulnerable,B-vulnerability
,,
D4,Therefore,O
D4,one,O
D4,can,O
D4,only,O
D4,suspect,O
D4,that,O
D4,most,O
D4,if,O
D4,not,O
D4,all,O
D4,of,O
D4,the,O
D4,services,B-app
D4,contain,O
D4,vulnerabilities,B-vulnerability
D4,backdoors,B-attack
D4,etc,O
,,
D4,With,O
D4,user,B-vulnerability
D4,enumeration,I-vulnerability
D4,the,O
D4,penetrations,B-securityTeam
D4,tester,I-securityTeam
D4,sees,O
D4,what,O
D4,users,B-user
D4,have,O
D4,access,O
D4,to,O
D4,the,O
D4,server,B-system
D4,and,O
D4,which,O
D4,users,B-user
D4,exist,O
D4,on,O
D4,the,O
D4,network,B-system
,,
D4,Another,O
D4,purpose,O
D4,for,O
D4,user,B-vulnerability
D4,enumeration,I-vulnerability
D4,is,O
D4,to,O
D4,gain,O
D4,access,O
D4,to,O
D4,the,O
D4,machine,B-system
D4,by,O
D4,using,O
D4,brute,B-technique
D4,force,I-technique
D4,techniques,I-technique
,,
D4,Since,O
D4,the,O
D4,username,B-feature
D4,is,O
D4,already,O
D4,known,O
D4,to,O
D4,the,O
D4,penetration,B-securityTeam
D4,tester,I-securityTeam
D4,the,O
D4,only,O
D4,thing,O
D4,left,O
D4,to,O
D4,brute,B-technique
D4,force,I-technique
D4,is,O
D4,the,O
D4,password,B-feature
,,
D4,There,O
D4,are,O
D4,multiple,O
D4,ways,O
D4,of,O
D4,enumerating,B-vulnerability
D4,users,I-vulnerability
D4,on,O
D4,a,O
D4,Linux,B-system
D4,system,I-system
,,
D4,To,O
D4,enumerate,B-function
D4,the,O
D4,user,B-feature
D4,accounts,I-feature
D4,available,O
D4,on,O
D4,the,O
D4,target,B-system
D4,machine,I-system
D4,you,O
D4,will,O
D4,be,O
D4,using,O
D4,the,O
D4,following,O
D4,Nmap,B-function
D4,script,I-function
,,
D4,Rpcclient,B-tool
D4,is,O
D4,a,O
D4,Linux,B-system
D4,tool,O
D4,used,O
D4,for,O
D4,executing,O
D4,client-side,B-system
D4,MS-RPC,B-function
D4,functions,I-function
,,
D4,A,O
D4,,B-feature
D4,session,I-feature
D4,is,O
D4,a,O
D4,connection,B-feature
D4,with,O
D4,a,O
D4,samba,B-system
D4,or,O
D4,SMB,B-system
D4,server,I-system
D4,that,O
D4,does,O
D4,not,O
D4,require,O
D4,authentication,B-technique
D4,with,O
D4,a,O
D4,password,B-feature
,,
D4,No,O
D4,username,B-feature
D4,or,O
D4,password,B-feature
D4,is,O
D4,needed,O
D4,to,O
D4,set-up,O
D4,the,O
D4,connection,B-feature
D4,and,O
D4,therefore,O
D4,it,O
D4,is,O
D4,called,O
D4,a,O
D4,,B-feature
D4,session,I-feature
,,
D4,The,O
D4,allowance,O
D4,of,O
D4,,B-feature
D4,sessions,I-feature
D4,was,O
D4,enabled,O
D4,by,O
D4,default,O
D4,on,O
D4,legacy,B-system
D4,systems,I-system
D4,but,O
D4,has,O
D4,been,O
D4,disabled,O
D4,from,O
D4,Windows,B-system
D4,XP,I-system
D4,SP2,I-system
D4,and,O
D4,Windows,B-system
D4,Server,I-system
D4,2003,I-system
,,
D4,The,O
D4,connection,B-feature
D4,uses,O
D4,port,B-feature
D4,445,I-feature
D4,an,O
D4,open,B-feature
D4,port,I-feature
D4,on,O
D4,the,O
D4,out,O
D4,target,B-system
D4,host,I-system
D4,as,O
D4,we've,O
D4,seen,O
D4,in,O
D4,the,O
D4,port,B-technique
D4,scan,I-technique
D4,results,O
,,
D4,Now,O
D4,you,O
D4,can,O
D4,open,O
D4,up,O
D4,a,O
D4,new,O
D4,terminal,B-system
D4,window,B-system
D4,and,O
D4,set,O
D4,up,O
D4,a,O
D4,,B-feature
D4,session,I-feature
D4,with,O
D4,the,O
D4,Metasploitable,B-system
D4,2,I-system
D4,samba,B-system
D4,server,I-system
,,
D4,It,O
D4,will,O
D4,ask,O
D4,for,O
D4,a,O
D4,password,B-feature
D4,and,O
D4,you,O
D4,can,O
D4,press,O
D4,enter,O
,,
D4,Then,O
D4,you,O
D4,can,O
D4,use,O
D4,the,O
D4,following,O
D4,command,B-function
D4,to,O
D4,enumerate,B-function
D4,all,O
D4,the,O
D4,users,B-user
D4,in,O
D4,the,O
D4,system,B-system
,,
D4,Enum4linux,B-tool
D4,can,O
D4,be,O
D4,found,O
D4,on,O
D4,Kali,B-system
D4,Linux,I-system
,,
D4,It,O
D4,is,O
D4,used,O
D4,to,O
D4,enumerate,B-function
D4,Windows,B-system
D4,and,O
D4,Samba,B-system
D4,hosts,B-system
D4,and,O
D4,is,O
D4,written,O
D4,in,O
D4,Perl,B-tool
,,
D4,The,O
D4,tool,O
D4,is,O
D4,basically,O
D4,a,O
D4,wrapper,B-function
D4,for,O
D4,smbclient,B-system
D4,rpcclient,B-system
D4,net,O
D4,and,O
D4,nmblookup,B-tool
,,
D4,Let�s,O
D4,have,O
D4,a,O
D4,look,O
D4,at,O
D4,how,O
D4,to,O
D4,use,O
D4,enum4linux,B-tool
D4,and,O
D4,run,O
D4,it,O
D4,on,O
D4,Metasploitable,B-system
D4,2,I-system
,,
D4,Below,O
D4,are,O
D4,the,O
D4,most,O
D4,common,O
D4,options,O
D4,used,O
D4,in,O
D4,enum4linux,B-tool
,,
D4,In,O
D4,the,O
D4,Metasploit,B-tool
D4,console,B-tool
D4,you,O
D4,can,O
D4,gather,O
D4,information,B-data
D4,such,O
D4,as,O
D4,target,B-system
D4,IP,B-feature
D4,address,I-feature
D4,Operating,B-system
D4,System,I-system
D4,ports,B-feature
D4,opened,B-feature
D4,and,O
D4,vulnerability,B-vulnerability
,,
D4,Metasploit,B-tool
D4,allows,O
D4,you,O
D4,to,O
D4,run,O
D4,Nmap,B-tool
D4,directly,O
D4,from,O
D4,the,O
D4,console,B-tool
,,
D4,Nmap,B-tool
D4,output,B-feature
D4,contained,O
D4,over,O
D4,600,O
D4,lines,O
D4,therefore,O
D4,the,O
D4,output,B-feature
D4,was,O
D4,shortened,O
D4,leaving,O
D4,relevant,O
D4,information,B-data
D4,to,O
D4,be,O
D4,explained,O
,,
D4,The,O
D4,following,O
D4,lines,O
D4,show,O
D4,us,O
D4,the,O
D4,initialized,O
D4,scans,B-technique
D4,types,O
D4,which,O
D4,involve,O
D4,NSE,B-tool
D4,ARP,B-technique
D4,Ping,I-technique
D4,Scan,I-technique
D4,DNS,B-function
D4,resolution,I-function
D4,and,O
D4,an,O
D4,SYN,B-technique
D4,Stealth,I-technique
D4,Scan,I-technique
,,
D4,The,O
D4,next,O
D4,extract,O
D4,shows,O
D4,what,O
D4,services,B-app
D4,are,O
D4,available,O
D4,at,O
D4,the,O
D4,target,B-system
,,
D4,The,O
D4,following,O
D4,extract,O
D4,report,O
D4,NSE,B-tool
D4,post,B-function
D4,scan,I-function
D4,scripts,I-function
D4,execution,O
D4,to,O
D4,find,O
D4,vulnerabilities,B-vulnerability
,,
D4,As,O
D4,you,O
D4,can,O
D4,see,O
D4,Nmap,B-tool
D4,already,O
D4,found,O
D4,security,B-vulnerability
D4,holes,I-vulnerability
D4,or,O
D4,vulnerabilities,B-vulnerability
D4,on,O
D4,the,O
D4,target,B-system
D4,FTP,B-app
D4,service,I-app
D4,it,O
D4,even,O
D4,links,O
D4,us,O
D4,exploits,B-function
D4,to,O
D4,hack,B-attack
D4,the,O
D4,target,B-system
,,
D4,Once,O
D4,you,O
D4,identified,O
D4,security,B-vulnerability
D4,holes,I-vulnerability
D4,on,O
D4,your,O
D4,target,B-system
D4,use,O
D4,Metasploit,B-tool
D4,commands,B-function
D4,to,O
D4,find,O
D4,proper,O
D4,exploits,B-function
D4,against,O
D4,them,O
,,
D4,As,O
D4,you,O
D4,saw,O
D4,previously,O
D4,one,O
D4,of,O
D4,the,O
D4,first,O
D4,vulnerabilities,B-vulnerability
D4,found,O
D4,was,O
D4,on,O
D4,the,O
D4,vsFTPD,B-system
D4,server,I-system
D4,to,O
D4,find,O
D4,proper,O
D4,exploits,B-function
,,
D4,As,O
D4,you,O
D4,see,O
D4,Metasploit,B-tool
D4,contains,O
D4,a,O
D4,backdoor,B-attack
D4,which,O
D4,possibly,O
D4,may,O
D4,help,O
D4,us,O
D4,to,O
D4,hack,B-attack
D4,our,O
D4,target,B-system
D4,FTP,B-feature
,,
D4,To,O
D4,use,O
D4,this,O
D4,exploit,B-function
D4,within,O
D4,Metasploit,B-tool
D4,run,O
,,
D4,After,O
D4,the,O
D4,command,B-tool
D4,shell,I-tool
D4,ie,O
D4,the,O
D4,backdoor,B-attack
D4,is,O
D4,established,O
D4,then,O
D4,you,O
D4,can,O
D4,run,O
D4,command,B-function
D4,ls,B-function
D4,in,O
D4,the,O
D4,targeting,B-system
D4,system,I-system
,,
D5,Syslog,B-tool
D5,is,O
D5,one,O
D5,of,O
D5,the,O
D5,most,O
D5,important,O
D5,standards,O
D5,used,O
D5,in,O
D5,Linux,B-system
D5,as,O
D5,it,O
D5,is,O
D5,the,O
D5,key,O
D5,file,B-data
D5,which,O
D5,helps,O
D5,you,O
D5,determine,O
D5,the,O
D5,different,O
D5,level,O
D5,of,O
D5,logs,B-data
D5,which,O
D5,are,O
D5,getting,O
D5,generated,O
D5,and,O
D5,stored,O
D5,every,O
D5,second,O
D5,while,O
D5,you,O
D5,are,O
D5,working,O
D5,on,O
D5,your,O
D5,Linux,B-system
D5,box,I-system
,,
D5,Syslog,B-tool
D5,can,O
D5,be,O
D5,taken,O
D5,as,O
D5,System,B-data
D5,Log,I-data
D5,Benefits,O
D5,of,O
D5,using,O
D5,syslog,B-tool
,,
D5,Helps,O
D5,analyze,O
D5,the,O
D5,root,O
D5,cause,O
D5,for,O
D5,any,O
D5,trouble,O
D5,or,O
D5,problem,O
D5,caused,O
,,
D5,Reduce,O
D5,overall,O
D5,downtime,B-feature
D5,helping,O
D5,to,O
D5,troubleshoot,B-technique
D5,issues,O
D5,faster,O
D5,with,O
D5,all,O
D5,the,O
D5,logs,B-data
,,
D5,Improves,O
D5,incident,B-technique
D5,management,I-technique
D5,by,O
D5,active,O
D5,detection,B-technique
D5,of,O
D5,issues,B-vulnerability
,,
D5,Self-determination,O
D5,of,O
D5,incidents,B-attack
D5,along,O
D5,with,O
D5,auto,B-technique
D5,resolution,I-technique
,,
D5,Simplified,O
D5,architecture,B-system
D5,with,O
D5,different,O
D5,level,O
D5,of,O
D5,severity,B-feature
D5,like,O
D5,error,B-data
D5,info,B-data
D5,warning,B-data
D5,etc,O
,,
D5,The,O
D5,syslogconf,B-data
D5,file,I-data
D5,is,O
D5,the,O
D5,main,O
D5,configuration,B-data
D5,file,I-data
D5,for,O
D5,the,O
D5,syslogd,B-data
D5,which,O
D5,logs,B-function
D5,system,B-data
D5,messages,I-data
D5,on,O
D5,Unix/Linux,B-system
D5,Systems,B-system
,,
D5,This,O
D5,file,B-data
D5,specifies,O
D5,rules,B-function
D5,for,O
D5,logging,B-function
,,
D5,However,O
D5,in,O
D5,this,O
D5,lab,O
D5,we,O
D5,use,O
D5,syslog,B-tool
D5,terms,O
D5,to,O
D5,illustrate,O
D5,the,O
D5,basic,O
D5,concepts,O
D5,and,O
D5,use,O
D5,rsyslog,B-tool
D5,as,O
D5,the,O
D5,working,O
D5,logging,B-tool
D5,system,I-tool
D5,which,O
D5,is,O
D5,the,O
D5,default,O
D5,system,B-data
D5,log,I-data
D5,on,O
D5,Ubuntu,B-system
D5,Linux,I-system
D5,distribution,I-system
,,
D5,When,O
D5,configure,B-function
D5,syslog,B-tool
D5,syslogconf,B-data
D5,is,O
D5,the,O
D5,one,O
D5,for,O
D5,syslogd,B-data
D5,and,O
D5,rsyslog,B-tool
D5,configures,B-function
D5,are,O
D5,set,O
D5,up,O
D5,in,O
D5,the,O
D5,/etc/rsyslogd/,B-feature
D5,folder,B-data
D5,every,O
D5,rule,B-function
D5,consists,O
D5,of,O
D5,two,O
D5,fields,B-feature
D5,a,O
D5,selector,B-feature
D5,field,I-feature
D5,and,O
D5,an,O
D5,action,B-feature
D5,field,I-feature
,,
D5,These,O
D5,two,O
D5,fields,B-feature
D5,are,O
D5,separated,O
D5,by,O
D5,one,O
D5,or,O
D5,more,O
D5,spaces,O
D5,or,O
D5,tabs,O
,,
D5,The,O
D5,selector,B-feature
D5,field,I-feature
D5,specifies,O
D5,a,O
D5,pattern,O
D5,of,O
D5,facilities,O
D5,and,O
D5,priorities,O
D5,belonging,O
D5,to,O
D5,the,O
D5,specified,O
D5,action,B-feature
,,
D5,The,O
D5,selector,B-feature
D5,field,I-feature
D5,itself,O
D5,again,O
D5,consists,O
D5,of,O
D5,two,O
D5,parts,O
D5,a,O
D5,facility,B-system
D5,and,O
D5,a,O
D5,priority,B-feature
D5,separated,O
D5,by,O
D5,a,O
D5,period,O
,,
D5,The,O
D5,facility,B-system
D5,is,O
D5,one,O
D5,of,O
D5,the,O
D5,following,O
D5,keywords,O
D5,auth,B-feature
D5,authpriv,B-feature
D5,cron,B-feature
D5,daemon,B-tool
D5,kern,B-app
D5,lpr,B-system
D5,mail,B-app
D5,mark,B-feature
D5,news,B-feature
D5,security,B-technique
D5,same,O
D5,as,O
D5,auth,B-feature
D5,syslog,B-tool
D5,user,B-user
D5,uucp,B-feature
D5,and,O
D5,local0,B-feature
D5,through,O
D5,local7,B-feature
,,
D5,The,O
D5,keyword,O
D5,security,B-technique
D5,should,O
D5,not,O
D5,be,O
D5,used,O
D5,anymore,O
D5,and,O
D5,mark,O
D5,is,O
D5,only,O
D5,for,O
D5,internal,O
D5,use,O
D5,and,O
D5,therefore,O
D5,should,O
D5,not,O
D5,be,O
D5,used,O
D5,in,O
D5,applications,B-app
,,
D5,You,O
D5,may,O
D5,want,O
D5,to,O
D5,specify,O
D5,and,O
D5,redirect,O
D5,these,O
D5,messages,B-data
D5,here,O
,,
D5,The,O
D5,facility,B-system
D5,specifies,O
D5,the,O
D5,subsystem,B-system
D5,that,O
D5,produced,O
D5,the,O
D5,message,B-data
D5,ie,O
D5,all,O
D5,mail,B-app
D5,programs,I-app
D5,log,B-function
D5,with,O
D5,the,O
D5,mail,B-app
D5,facility,B-system
D5,LOG,B-app
D5,MAIL,I-app
D5,if,O
D5,they,O
D5,log,B-function
D5,using,O
D5,syslog,B-tool
,,
D5,The,O
D5,priority,B-feature
D5,is,O
D5,one,O
D5,of,O
D5,the,O
D5,following,O
D5,keywords,O
D5,in,O
D5,ascending,O
D5,order:,O
D5,debug,B-technique
D5,info,B-data
D5,notice,B-data
D5,warning,B-data
D5,warn,B-feature
D5,same,O
D5,as,O
D5,warning,B-data
D5,err,B-feature
D5,error,B-data
D5,same,O
D5,as,O
D5,err,B-data
D5,crit,B-feature
D5,alert,B-data
D5,emerg,B-feature
D5,panic,B-feature
D5,same,O
D5,as,O
D5,emerg,B-feature
,,
D5,The,O
D5,keywords,O
D5,error,B-data
D5,warn,B-feature
D5,and,O
D5,panic,B-feature
D5,are,O
D5,deprecated,O
D5,and,O
D5,should,O
D5,not,O
D5,be,O
D5,used,O
D5,anymore,O
,,
D5,The,O
D5,priority,B-feature
D5,defines,O
D5,the,O
D5,severity,B-feature
D5,of,O
D5,the,O
D5,message,B-data
,,
D5,Multiple,O
D5,selectors,B-feature
D5,may,O
D5,be,O
D5,specified,O
D5,for,O
D5,a,O
D5,single,O
D5,action,O
D5,using,O
D5,the,O
D5,semicolon,O
D5,u,O
D5,separator,O
,,
D5,The,O
D5,following,O
D5,presented,O
D5,modifications,O
D5,provide,O
D5,network,B-technique
D5,support,I-technique
D5,to,O
D5,the,O
D5,syslogd,B-data
D5,facility,B-system
,,
D5,For,O
D5,examples,O
D5,if,O
D5,we,O
D5,want,O
D5,to,O
D5,log,B-function
D5,all,O
D5,the,O
D5,critical,B-feature
D5,events,O
D5,on,O
D5,your,O
D5,Linux,B-system
D5,machine,I-system
D5,in,O
D5,a,O
D5,separate,O
D5,log,B-data
D5,file,I-data
D5,inside,O
D5,/var/log,B-feature
D5,with,O
D5,a,O
D5,name,O
D5,of,O
D5,criticallog,B-data
,,
D5,Log,B-function
D5,all,O
D5,the,O
D5,kernel,B-app
D5,related,O
D5,messages,B-data
D5,in,O
D5,separate,O
D5,log,B-data
D5,file,I-data
,,
D5,Redirect,O
D5,all,O
D5,the,O
D5,error,B-data
D5,logs,B-data
D5,to,O
D5,a,O
D5,remote,B-feature
D5,user,B-user
D5,on,O
D5,their,O
D5,terminals,B-system
,,
D5,Log,B-function
D5,all,O
D5,the,O
D5,firewall,B-tool
D5,warning,B-data
D5,level,O
D5,messages,B-data
,,
D5,Network,B-technique
D5,support,I-technique
D5,means,O
D5,that,O
D5,messages,B-data
D5,can,O
D5,be,O
D5,forwarded,O
D5,from,O
D5,one,O
D5,node,B-system
D5,running,O
D5,syslogd,B-data
D5,to,O
D5,another,O
D5,node,B-system
D5,running,O
D5,syslogd,B-data
D5,where,O
D5,they,O
D5,will,O
D5,be,O
D5,actually,O
D5,logged,B-function
D5,to,O
D5,a,O
