,Unnamed: 0,Unnamed: 0.1,sentence,tag,entity,relation
1979,1979,1979,msfconsole , tool,"('msfconsole ', ' tool')",can_analyze
1980,1980,1980,Linux terminal , system ,"('Linux terminal ', ' system ')",
1981,1981,1981, ,blank, ,
1982,1982,1982,help command , function ,"('help command ', ' function ')",
1983,1983,1983,commands , function,"('commands ', ' function')",
1984,1984,1984,msfconsole , tool,"('msfconsole ', ' tool')",
1985,1985,1985, ,blank, ,
1986,1986,1986,exploit , function,"('exploit ', ' function')",
1987,1987,1987,help command , function ,"('help command ', ' function ')",
1988,1988,1988,exploit commands , function ,"('exploit commands ', ' function ')",
1989,1989,1989, ,blank, ,
1990,1990,1990,exploit , function,"('exploit ', ' function')",
1991,1991,1991,use command , function ,"('use command ', ' function ')",can_analyze
1992,1992,1992,information , data,"('information ', ' data')",
1993,1993,1993,name , feature,"('name ', ' feature')",can_analyze
1994,1994,1994,platform , app,"('platform ', ' app')",
1995,1995,1995,author , user,"('author ', ' user')",uses
1996,1996,1996,targets , system,"('targets ', ' system')",
1997,1997,1997,info command , function ,"('info command ', ' function ')",
1998,1998,1998, ,blank, ,
1999,1999,1999,info , data,"('info ', ' data')",
2000,2000,2000,command , function,"('command ', ' function')",
2001,2001,2001,exploit , technique,"('exploit ', ' technique')",can_analyze
2002,2002,2002,ie_execcommand_ua , vulnerability,"('ie_execcommand_ua ', ' vulnerability')",
2003,2003,2003, ,blank, ,
2004,2004,2004,Metasploit , tool,"('Metasploit ', ' tool')",uses
2005,2005,2005,exploits , technique,"('exploits ', ' technique')",
2006,2006,2006, ,blank, ,
2007,2007,2007,exploits , function,"('exploits ', ' function')",
2008,2008,2008,search function , function ,"('search function ', ' function ')",
2009,2009,2009, ,blank, ,
2010,2010,2010,search function , function ,"('search function ', ' function ')",
2011,2011,2011,command , function,"('command ', ' function')",
2012,2012,2012,search , function,"('search ', ' function')",
2013,2013,2013,exploits , technique,"('exploits ', ' technique')",has_a
2014,2014,2014,Flash player , tool ,"('Flash player ', ' tool ')",
2015,2015,2015, ,blank, ,
2016,2016,2016,search command , function ,"('search command ', ' function ')",
2017,2017,2017,Metasploit , tool,"('Metasploit ', ' tool')",has_a
2018,2018,2018,module , function,"('module ', ' function')",has_a
2019,2019,2019,names , feature,"('names ', ' feature')",
2020,2020,2020,description , feature,"('description ', ' feature')",
2021,2021,2021, ,blank, ,
2022,2022,2022,exploits , technique,"('exploits ', ' technique')",can_analyze
2023,2023,2023,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')",
2024,2024,2024,Flash player software , app  ,"('Flash player software ', ' app  ')",
2025,2025,2025, ,blank, ,
2026,2026,2026,CVE-2015-5122 Adobe Flash opaqueBackground Use After Free zero-day , vulnerability       ,"('CVE-2015-5122 Adobe Flash opaqueBackground Use After Free zero-day ', ' vulnerability       ')",
2027,2027,2027,Hacking Team , attacker er,"('Hacking Team ', ' attacker er')",
2028,2028,2028,data breach , attack ,"('data breach ', ' attack ')",
2029,2029,2029, ,blank, ,
2030,2030,2030,search command , function ,"('search command ', ' function ')",
2031,2031,2031,author , user,"('author ', ' user')",
2032,2032,2032,OSVDB ID , feature ,"('OSVDB ID ', ' feature ')",can_analyze
2033,2033,2033,platform , app,"('platform ', ' app')",
2034,2034,2034, ,blank, ,
2035,2035,2035,exploit parameters , feature ,"('exploit parameters ', ' feature ')",
2036,2036,2036,set command , function ,"('set command ', ' function ')",
2037,2037,2037, ,blank, ,
2038,2038,2038,payloads , data,"('payloads ', ' data')",
2039,2039,2039,targets , system,"('targets ', ' system')",has_a
2040,2040,2040,advanced , feature,"('advanced ', ' feature')",
2041,2041,2041,evasion , technique,"('evasion ', ' technique')",
2042,2042,2042, ,blank, ,
2043,2043,2043,show options command , function  ,"('show options command ', ' function  ')",has_a
2044,2044,2044,parameters , feature,"('parameters ', ' feature')",
2045,2045,2045,exploit , function,"('exploit ', ' function')",
2046,2046,2046,command line , tool ,"('command line ', ' tool ')",has_a
2047,2047,2047,exploit , function,"('exploit ', ' function')",
2048,2048,2048, ,blank, ,
2049,2049,2049,Flash exploit , vulnerability ,"('Flash exploit ', ' vulnerability ')",
2050,2050,2050, ,blank, ,
2051,2051,2051,show options command , function  ,"('show options command ', ' function  ')",can_analyze
2052,2052,2052,target , system,"('target ', ' system')",
2053,2053,2053,module , function,"('module ', ' function')",
2054,2054,2054, ,blank, ,
2055,2055,2055,target , system,"('target ', ' system')",
2056,2056,2056,Windows , system,"('Windows ', ' system')",
2057,2057,2057,exploit , function,"('exploit ', ' function')",
2058,2058,2058, ,blank, ,
2059,2059,2059,set command , function ,"('set command ', ' function ')",has_a
2060,2060,2060,name , feature,"('name ', ' feature')",
2061,2061,2061, ,blank, ,
2062,2062,2062,show options command , function  ,"('show options command ', ' function  ')",has_a
2063,2063,2063,SRVHOST , feature,"('SRVHOST ', ' feature')",
2064,2064,2064,SRVPORT , feature,"('SRVPORT ', ' feature')",
2065,2065,2065, ,blank, ,
2066,2066,2066,Boolean , function,"('Boolean ', ' function')",
2067,2067,2067,set command , function ,"('set command ', ' function ')",
2068,2068,2068, ,blank, ,
2069,2069,2069,show payloads command , function  ,"('show payloads command ', ' function  ')",
2070,2070,2070,msfconsole , tool,"('msfconsole ', ' tool')",can_analyze
2071,2071,2071,payloads , data,"('payloads ', ' data')",
2072,2072,2072,exploit , function,"('exploit ', ' function')",
2073,2073,2073, ,blank, ,
2074,2074,2074,flash player exploit , vulnerability  ,"('flash player exploit ', ' vulnerability  ')",
2075,2075,2075,payloads , data,"('payloads ', ' data')",
2076,2076,2076, ,blank, ,
2077,2077,2077,payload , data,"('payload ', ' data')",
2078,2078,2078,set command , function ,"('set command ', ' function ')",can_analyze
2079,2079,2079,payload , data,"('payload ', ' data')",
2080,2080,2080, ,blank, ,
2081,2081,2081,show targets command , function  ,"('show targets command ', ' function  ')",can_analyze
2082,2082,2082,operating systems , system ,"('operating systems ', ' system ')",can_expose
2083,2083,2083,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')",
2084,2084,2084,exploit , function,"('exploit ', ' function')",
2085,2085,2085, ,blank, ,
2086,2086,2086,command , function,"('command ', ' function')",can_analyze
2087,2087,2087,adobe_flash_shader_drawing_fill exploit , vulnerability ,"('adobe_flash_shader_drawing_fill exploit ', ' vulnerability ')",
2088,2088,2088, ,blank, ,
2089,2089,2089,exploit , function,"('exploit ', ' function')",can_analyze
2090,2090,2090,targets , system,"('targets ', ' system')",
2091,2091,2091,Windows , system,"('Windows ', ' system')",
2092,2092,2092,Linux , system,"('Linux ', ' system')",
2093,2093,2093,operating systems , system ,"('operating systems ', ' system ')",
2094,2094,2094, ,blank, ,
2095,2095,2095,info command , data ,"('info command ', ' data ')",
2096,2096,2096,info , data,"('info ', ' data')",
2097,2097,2097,exploit , function,"('exploit ', ' function')",can_analyze
2098,2098,2098,targets , system,"('targets ', ' system')",
2099,2099,2099, ,blank, ,
2100,2100,2100,target , system,"('target ', ' system')",
2101,2101,2101,command set , function ,"('command set ', ' function ')",has_a
2102,2102,2102,target ID , feature ,"('target ID ', ' feature ')",
2103,2103,2103, ,blank, ,
2104,2104,2104,target , system,"('target ', ' system')",uses
2105,2105,2105,payloads , data,"('payloads ', ' data')",
2106,2106,2106,payloads , data,"('payloads ', ' data')",
2107,2107,2107,target , system,"('target ', ' system')",
2108,2108,2108,Linux , system,"('Linux ', ' system')",
2109,2109,2109, ,blank, ,
2110,2110,2110,show advanced command , function  ,"('show advanced command ', ' function  ')",has_a
2111,2111,2111,advanced options , feature ,"('advanced options ', ' feature ')",
2112,2112,2112,exploit , function,"('exploit ', ' function')",
2113,2113,2113, ,blank, ,
2114,2114,2114,set command , function ,"('set command ', ' function ')",has_a
2115,2115,2115,advanced , feature,"('advanced ', ' feature')",
2116,2116,2116,parameter , feature,"('parameter ', ' feature')",
2117,2117,2117,advanced , feature,"('advanced ', ' feature')",
2118,2118,2118, ,blank, ,
2119,2119,2119,show nops command , function  ,"('show nops command ', ' function  ')",
2120,2120,2120,NOP generators , function ,"('NOP generators ', ' function ')",
2121,2121,2121, ,blank, ,
2122,2122,2122,NOP , function,"('NOP ', ' function')",
2123,2123,2123,No Operation , function ,"('No Operation ', ' function ')",
2124,2124,2124,NOP sled , function ,"('NOP sled ', ' function ')",
2125,2125,2125,IDS , tool,"('IDS ', ' tool')",is_part_of
2126,2126,2126,IPS , tool,"('IPS ', ' tool')",has_a
2127,2127,2127,signatures , feature,"('signatures ', ' feature')",
2128,2128,2128,NOP sleds , function ,"('NOP sleds ', ' function ')",
2129,2129,2129, ,blank, ,
2130,2130,2130,NOP generators , function ,"('NOP generators ', ' function ')",can_analyze
2131,2131,2131,CPU architecture , system ,"('CPU architecture ', ' system ')",
2132,2132,2132, ,blank, ,
2133,2133,2133,NOP generator , function ,"('NOP generator ', ' function ')",
2134,2134,2134,set command , function ,"('set command ', ' function ')",
2135,2135,2135,NOP generator , function ,"('NOP generator ', ' function ')",
2136,2136,2136, ,blank, ,
2137,2137,2137,exploit , function,"('exploit ', ' function')",
2138,2138,2138,NOP sleds , function ,"('NOP sleds ', ' function ')",
2139,2139,2139,NOP generator , function ,"('NOP generator ', ' function ')",
2140,2140,2140, ,blank, ,
2141,2141,2141,show evasion command , function  ,"('show evasion command ', ' function  ')",
2142,2142,2142,evasion techniques , technique ,"('evasion techniques ', ' technique ')",
2143,2143,2143, ,blank, ,
2144,2144,2144,evasions , technique,"('evasions ', ' technique')",
2145,2145,2145,settings , feature,"('settings ', ' feature')",
2146,2146,2146,set command , function ,"('set command ', ' function ')",
2147,2147,2147,evasion , technique,"('evasion ', ' technique')",
2148,2148,2148,parameter , feature,"('parameter ', ' feature')",
2149,2149,2149, ,blank, ,
2150,2150,2150,exploit , function,"('exploit ', ' function')",can_analyze
2151,2151,2151,payload , data,"('payload ', ' data')",
2152,2152,2152,advanced , feature,"('advanced ', ' feature')",
2153,2153,2153,settings , feature,"('settings ', ' feature')",
2154,2154,2154,NOP generator , function ,"('NOP generator ', ' function ')",
2155,2155,2155,evasion , technique,"('evasion ', ' technique')",
2156,2156,2156,encoding , function,"('encoding ', ' function')",
2157,2157,2157,exploit , function,"('exploit ', ' function')",
2158,2158,2158, ,blank, ,
2159,2159,2159,exploit , function,"('exploit ', ' function')",
2160,2160,2160,commands , function,"('commands ', ' function')",
2161,2161,2161,run , function,"('run ', ' function')",
2162,2162,2162,exploit , function,"('exploit ', ' function')",
2163,2163,2163, ,blank, ,
2164,2164,2164,run , function,"('run ', ' function')",
2165,2165,2165,exploit , function,"('exploit ', ' function')",
2166,2166,2166,msfconsole , tool,"('msfconsole ', ' tool')",has_a
2167,2167,2167,exploit , function,"('exploit ', ' function')",
2168,2168,2168, ,blank, ,
2169,2169,2169,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')",can_expose
2170,2170,2170,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')",
2171,2171,2171,Linux machine , system ,"('Linux machine ', ' system ')",
2172,2172,2172,virtual machine , system ,"('virtual machine ', ' system ')",
2173,2173,2173,hypervisor , system,"('hypervisor ', ' system')",
2174,2174,2174,KVM , system,"('KVM ', ' system')",
2175,2175,2175,VMware Player , system ,"('VMware Player ', ' system ')",
2176,2176,2176,Virtual box , system ,"('Virtual box ', ' system ')",
2177,2177,2177, ,blank, ,
2178,2178,2178,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')",
2179,2179,2179,port scanning , technique ,"('port scanning ', ' technique ')",
2180,2180,2180,fingerprinting process , technique ,"('fingerprinting process ', ' technique ')",
2181,2181,2181, ,blank, ,
2182,2182,2182,Port scanning , technique ,"('Port scanning ', ' technique ')",
2183,2183,2183,probe , technique,"('probe ', ' technique')",
2184,2184,2184,server , system,"('server ', ' system')",
2185,2185,2185,host , system,"('host ', ' system')",has_a
2186,2186,2186,open , feature,"('open ', ' feature')",
2187,2187,2187,TPC , feature,"('TPC ', ' feature')",
2188,2188,2188,UDP ports , feature ,"('UDP ports ', ' feature ')",
2189,2189,2189, ,blank, ,
2190,2190,2190,Fingerprinting , technique,"('Fingerprinting ', ' technique')",
2191,2191,2191,services , app,"('services ', ' app')",has_a
2192,2192,2192,ports , feature,"('ports ', ' feature')",
2193,2193,2193, ,blank, ,
2194,2194,2194,username/password , feature,"('username/password ', ' feature')",can_analyze
2195,2195,2195,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')",has_a
2196,2196,2196,msfadmin/msfadmin , feature,"('msfadmin/msfadmin ', ' feature')",
2197,2197,2197, ,blank, ,
2198,2198,2198,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')",
2199,2199,2199,host , system,"('host ', ' system')",
2200,2200,2200,ifconfig command , function ,"('ifconfig command ', ' function ')",has_a
2201,2201,2201,IP address , feature ,"('IP address ', ' feature ')",
2202,2202,2202, ,blank, ,
2203,2203,2203,netdiscover , tool,"('netdiscover ', ' tool')",can_analyze
2204,2204,2204,Kali Linux machine , system  ,"('Kali Linux machine ', ' system  ')",
2205,2205,2205,scan , technique,"('scan ', ' technique')",
2206,2206,2206,IP addresses , feature ,"('IP addresses ', ' feature ')",can_analyze
2207,2207,2207,target host , system ,"('target host ', ' system ')",
2208,2208,2208, ,blank, ,
2209,2209,2209,command , function,"('command ', ' function')",
2210,2210,2210,Nmap , tool,"('Nmap ', ' tool')",uses
2211,2211,2211,port scan , technique ,"('port scan ', ' technique ')",
2212,2212,2212,service , app,"('service ', ' app')",
2213,2213,2213,OS detection , technique ,"('OS detection ', ' technique ')",
2214,2214,2214, ,blank, ,
2215,2215,2215,Nmap , tool,"('Nmap ', ' tool')",uses
2216,2216,2216,port scan , technique ,"('port scan ', ' technique ')",
2217,2217,2217,service scans , technique ,"('service scans ', ' technique ')",
2218,2218,2218,open ports , feature ,"('open ports ', ' feature ')",can_analyze
2219,2219,2219,services , app,"('services ', ' app')",has_a
2220,2220,2220,version , feature,"('version ', ' feature')",can_analyze
2221,2221,2221,operating system , system ,"('operating system ', ' system ')",
2222,2222,2222, ,blank, ,
2223,2223,2223,Metasploitable-2 host , system ,"('Metasploitable-2 host ', ' system ')",
2224,2224,2224,Linux 269 - 2633 , system   ,"('Linux 269 - 2633 ', ' system   ')",
2225,2225,2225,operating system , system ,"('operating system ', ' system ')",
2226,2226,2226, ,blank, ,
2227,2227,2227,host , system,"('host ', ' system')",
2228,2228,2228,SSH service , app ,"('SSH service ', ' app ')",has_a
2229,2229,2229,OpenSSH , tool,"('OpenSSH ', ' tool')",can_analyze
2230,2230,2230,telnet service , app ,"('telnet service ', ' app ')",
2231,2231,2231,Apache 228 webserver , system  ,"('Apache 228 webserver ', ' system  ')",
2232,2232,2232,SQL servers , system ,"('SQL servers ', ' system ')",
2233,2233,2233,services , app,"('services ', ' app')",
2234,2234,2234, ,blank, ,
2235,2235,2235,services , app,"('services ', ' app')",has_a
2236,2236,2236,ports , feature,"('ports ', ' feature')",
2237,2237,2237, ,blank, ,
2238,2238,2238,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')",can_expose
2239,2239,2239,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')",
2240,2240,2240, ,blank, ,
2241,2241,2241,services , app,"('services ', ' app')",can_expose
2242,2242,2242,vulnerabilities , vulnerability,"('vulnerabilities ', ' vulnerability')",
2243,2243,2243,backdoors , attack,"('backdoors ', ' attack')",
2244,2244,2244, ,blank, ,
2245,2245,2245,user enumeration , vulnerability ,"('user enumeration ', ' vulnerability ')",
2246,2246,2246,penetrations tester , securityTeam ,"('penetrations tester ', ' securityTeam ')",
2247,2247,2247,users , user,"('users ', ' user')",uses
2248,2248,2248,server , system,"('server ', ' system')",
2249,2249,2249,users , user,"('users ', ' user')",uses
2250,2250,2250,network , system,"('network ', ' system')",
2251,2251,2251, ,blank, ,
2252,2252,2252,user enumeration , vulnerability ,"('user enumeration ', ' vulnerability ')",
2253,2253,2253,machine , system,"('machine ', ' system')",
2254,2254,2254,brute force techniques , technique  ,"('brute force techniques ', ' technique  ')",
2255,2255,2255, ,blank, ,
2256,2256,2256,username , feature,"('username ', ' feature')",
2257,2257,2257,penetration tester , securityTeam ,"('penetration tester ', ' securityTeam ')",uses
2258,2258,2258,brute force , technique ,"('brute force ', ' technique ')",
2259,2259,2259,password , feature,"('password ', ' feature')",
2260,2260,2260, ,blank, ,
2261,2261,2261,enumerating users , vulnerability ,"('enumerating users ', ' vulnerability ')",
2262,2262,2262,Linux system , system ,"('Linux system ', ' system ')",
2263,2263,2263, ,blank, ,
2264,2264,2264,enumerate , function,"('enumerate ', ' function')",has_a
2265,2265,2265,user accounts , feature ,"('user accounts ', ' feature ')",can_analyze
2266,2266,2266,target machine , system ,"('target machine ', ' system ')",
2267,2267,2267,Nmap script , function ,"('Nmap script ', ' function ')",
2268,2268,2268, ,blank, ,
2269,2269,2269,Rpcclient , tool,"('Rpcclient ', ' tool')",can_analyze
2270,2270,2270,Linux , system,"('Linux ', ' system')",
2271,2271,2271,client-side , system,"('client-side ', ' system')",
2272,2272,2272,MS-RPC functions , function ,"('MS-RPC functions ', ' function ')",
2273,2273,2273, ,blank, ,
2274,2274,2274, session , feature ,"(' session ', ' feature ')",
2275,2275,2275,connection , feature,"('connection ', ' feature')",can_analyze
2276,2276,2276,samba , system,"('samba ', ' system')",
2277,2277,2277,SMB server , system ,"('SMB server ', ' system ')",
2278,2278,2278,authentication , technique,"('authentication ', ' technique')",
2279,2279,2279,password , feature,"('password ', ' feature')",
2280,2280,2280, ,blank, ,
2281,2281,2281,username , feature,"('username ', ' feature')",
2282,2282,2282,password , feature,"('password ', ' feature')",
2283,2283,2283,connection , feature,"('connection ', ' feature')",
2284,2284,2284, session , feature ,"(' session ', ' feature ')",
2285,2285,2285, ,blank, ,
2286,2286,2286, sessions , feature ,"(' sessions ', ' feature ')",can_analyze
2287,2287,2287,legacy systems , system ,"('legacy systems ', ' system ')",
2288,2288,2288,Windows XP SP2 , system  ,"('Windows XP SP2 ', ' system  ')",
2289,2289,2289,Windows Server 2003 , system  ,"('Windows Server 2003 ', ' system  ')",
2290,2290,2290, ,blank, ,
2291,2291,2291,connection , feature,"('connection ', ' feature')",
2292,2292,2292,port 445 , feature ,"('port 445 ', ' feature ')",
2293,2293,2293,open port , feature ,"('open port ', ' feature ')",can_analyze
2294,2294,2294,target host , system ,"('target host ', ' system ')",
2295,2295,2295,port scan , technique ,"('port scan ', ' technique ')",
2296,2296,2296, ,blank, ,
2297,2297,2297,terminal , system,"('terminal ', ' system')",
2298,2298,2298,window , system,"('window ', ' system')",has_a
2299,2299,2299, session , feature ,"(' session ', ' feature ')",can_analyze
2300,2300,2300,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')",
2301,2301,2301,samba server , system ,"('samba server ', ' system ')",
2302,2302,2302, ,blank, ,
2303,2303,2303,password , feature,"('password ', ' feature')",
2304,2304,2304, ,blank, ,
2305,2305,2305,command , function,"('command ', ' function')",
2306,2306,2306,enumerate , function,"('enumerate ', ' function')",
2307,2307,2307,users , user,"('users ', ' user')",uses
2308,2308,2308,system , system,"('system ', ' system')",
2309,2309,2309, ,blank, ,
2310,2310,2310,Enum4linux , tool,"('Enum4linux ', ' tool')",can_analyze
2311,2311,2311,Kali Linux , system ,"('Kali Linux ', ' system ')",
2312,2312,2312, ,blank, ,
2313,2313,2313,enumerate , function,"('enumerate ', ' function')",can_analyze
2314,2314,2314,Windows , system,"('Windows ', ' system')",
2315,2315,2315,Samba , system,"('Samba ', ' system')",
2316,2316,2316,hosts , system,"('hosts ', ' system')",has_a
2317,2317,2317,Perl , tool,"('Perl ', ' tool')",
2318,2318,2318, ,blank, ,
2319,2319,2319,wrapper , function,"('wrapper ', ' function')",can_analyze
2320,2320,2320,smbclient , system,"('smbclient ', ' system')",
2321,2321,2321,rpcclient , system,"('rpcclient ', ' system')",has_a
2322,2322,2322,nmblookup , tool,"('nmblookup ', ' tool')",
2323,2323,2323, ,blank, ,
2324,2324,2324,enum4linux , tool,"('enum4linux ', ' tool')",can_analyze
2325,2325,2325,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')",
2326,2326,2326, ,blank, ,
2327,2327,2327,enum4linux , tool,"('enum4linux ', ' tool')",
2328,2328,2328, ,blank, ,
2329,2329,2329,Metasploit , tool,"('Metasploit ', ' tool')",is_part_of
2330,2330,2330,console , tool,"('console ', ' tool')",can_analyze
2331,2331,2331,information , data,"('information ', ' data')",
2332,2332,2332,target , system,"('target ', ' system')",has_a
2333,2333,2333,IP address , feature ,"('IP address ', ' feature ')",can_analyze
2334,2334,2334,Operating System , system ,"('Operating System ', ' system ')",has_a
2335,2335,2335,ports , feature,"('ports ', ' feature')",
2336,2336,2336,opened , feature,"('opened ', ' feature')",can_analyze
2337,2337,2337,vulnerability , vulnerability,"('vulnerability ', ' vulnerability')",
2338,2338,2338, ,blank, ,
2339,2339,2339,Metasploit , tool,"('Metasploit ', ' tool')",is_part_of
2340,2340,2340,Nmap , tool,"('Nmap ', ' tool')",is_part_of
2341,2341,2341,console , tool,"('console ', ' tool')",
2342,2342,2342, ,blank, ,
2343,2343,2343,Nmap , tool,"('Nmap ', ' tool')",has_a
2344,2344,2344,output , feature,"('output ', ' feature')",
2345,2345,2345,output , feature,"('output ', ' feature')",can_analyze
2346,2346,2346,information , data,"('information ', ' data')",
2347,2347,2347, ,blank, ,
2348,2348,2348,scans , technique,"('scans ', ' technique')",has_a
2349,2349,2349,NSE , tool,"('NSE ', ' tool')",uses
2350,2350,2350,ARP Ping Scan , technique  ,"('ARP Ping Scan ', ' technique  ')",
2351,2351,2351,DNS resolution , function ,"('DNS resolution ', ' function ')",
2352,2352,2352,SYN Stealth Scan , technique  ,"('SYN Stealth Scan ', ' technique  ')",
2353,2353,2353, ,blank, ,
2354,2354,2354,services , app,"('services ', ' app')",
2355,2355,2355,target , system,"('target ', ' system')",
2356,2356,2356, ,blank, ,
2357,2357,2357,NSE , tool,"('NSE ', ' tool')",has_a
2358,2358,2358,post scan scripts , function  ,"('post scan scripts ', ' function  ')",can_analyze
2359,2359,2359,vulnerabilities , vulnerability,"('vulnerabilities ', ' vulnerability')",
2360,2360,2360, ,blank, ,
2361,2361,2361,Nmap , tool,"('Nmap ', ' tool')",can_analyze
2362,2362,2362,security holes , vulnerability ,"('security holes ', ' vulnerability ')",
2363,2363,2363,vulnerabilities , vulnerability,"('vulnerabilities ', ' vulnerability')",
2364,2364,2364,target , system,"('target ', ' system')",
2365,2365,2365,FTP service , app ,"('FTP service ', ' app ')",
2366,2366,2366,exploits , function,"('exploits ', ' function')",can_detect
2367,2367,2367,hack , attack,"('hack ', ' attack')",can_harm
2368,2368,2368,target , system,"('target ', ' system')",
2369,2369,2369, ,blank, ,
2370,2370,2370,security holes , vulnerability ,"('security holes ', ' vulnerability ')",
2371,2371,2371,target , system,"('target ', ' system')",has_a
2372,2372,2372,Metasploit , tool,"('Metasploit ', ' tool')",has_a
2373,2373,2373,commands , function,"('commands ', ' function')",
2374,2374,2374,exploits , function,"('exploits ', ' function')",
2375,2375,2375, ,blank, ,
2376,2376,2376,vulnerabilities , vulnerability,"('vulnerabilities ', ' vulnerability')",
2377,2377,2377,vsFTPD server , system ,"('vsFTPD server ', ' system ')",
2378,2378,2378,exploits , function,"('exploits ', ' function')",
2379,2379,2379, ,blank, ,
2380,2380,2380,Metasploit , tool,"('Metasploit ', ' tool')",can_detect
2381,2381,2381,backdoor , attack,"('backdoor ', ' attack')",is_part_of
2382,2382,2382,hack , attack,"('hack ', ' attack')",can_harm
2383,2383,2383,target , system,"('target ', ' system')",has_a
2384,2384,2384,FTP , feature,"('FTP ', ' feature')",
2385,2385,2385, ,blank, ,
2386,2386,2386,exploit , function,"('exploit ', ' function')",
2387,2387,2387,Metasploit , tool,"('Metasploit ', ' tool')",
2388,2388,2388, ,blank, ,
2389,2389,2389,command shell , tool ,"('command shell ', ' tool ')",can_detect
2390,2390,2390,backdoor , attack,"('backdoor ', ' attack')",
2391,2391,2391,command , function,"('command ', ' function')",
2392,2392,2392,ls , function,"('ls ', ' function')",can_analyze
2393,2393,2393,targeting system , system ,"('targeting system ', ' system ')",
2394,2394,2394, ,blank, ,
2395,2395,2395,Syslog , tool,"('Syslog ', ' tool')",can_analyze
2396,2396,2396,Linux , system,"('Linux ', ' system')",uses
2397,2397,2397,file , data,"('file ', ' data')",
2398,2398,2398,logs , data,"('logs ', ' data')",
2399,2399,2399,Linux box , system ,"('Linux box ', ' system ')",
2400,2400,2400, ,blank, ,
2401,2401,2401,Syslog , tool,"('Syslog ', ' tool')",can_analyze
2402,2402,2402,System Log , data ,"('System Log ', ' data ')",
2403,2403,2403,syslog , tool,"('syslog ', ' tool')",
2404,2404,2404, ,blank, ,
2405,2405,2405, ,blank, ,
2406,2406,2406,downtime , feature,"('downtime ', ' feature')",
2407,2407,2407,troubleshoot , technique,"('troubleshoot ', ' technique')",
2408,2408,2408,logs , data,"('logs ', ' data')",
2409,2409,2409, ,blank, ,
2410,2410,2410,incident management , technique ,"('incident management ', ' technique ')",
2411,2411,2411,detection , technique,"('detection ', ' technique')",can_analyze
2412,2412,2412,issues , vulnerability,"('issues ', ' vulnerability')",
2413,2413,2413, ,blank, ,
2414,2414,2414,incidents , attack,"('incidents ', ' attack')",
2415,2415,2415,auto resolution , technique ,"('auto resolution ', ' technique ')",
2416,2416,2416, ,blank, ,
2417,2417,2417,architecture , system,"('architecture ', ' system')",has_a
2418,2418,2418,severity , feature,"('severity ', ' feature')",can_analyze
2419,2419,2419,error , data,"('error ', ' data')",
2420,2420,2420,info , data,"('info ', ' data')",
2421,2421,2421,warning , data,"('warning ', ' data')",
2422,2422,2422, ,blank, ,
2423,2423,2423,syslogconf file , data ,"('syslogconf file ', ' data ')",
2424,2424,2424,configuration file , data ,"('configuration file ', ' data ')",
2425,2425,2425,syslogd , data,"('syslogd ', ' data')",
2426,2426,2426,logs , function,"('logs ', ' function')",can_analyze
2427,2427,2427,system messages , data ,"('system messages ', ' data ')",
2428,2428,2428,Unix/Linux , system,"('Unix/Linux ', ' system')",
2429,2429,2429,Systems , system,"('Systems ', ' system')",
2430,2430,2430, ,blank, ,
2431,2431,2431,file , data,"('file ', ' data')",
2432,2432,2432,rules , function,"('rules ', ' function')",
2433,2433,2433,logging , function,"('logging ', ' function')",
2434,2434,2434, ,blank, ,
2435,2435,2435,syslog , tool,"('syslog ', ' tool')",is_part_of
2436,2436,2436,rsyslog , tool,"('rsyslog ', ' tool')",is_part_of
2437,2437,2437,logging system , tool ,"('logging system ', ' tool ')",can_analyze
2438,2438,2438,system log , data ,"('system log ', ' data ')",
2439,2439,2439,Ubuntu Linux distribution , system  ,"('Ubuntu Linux distribution ', ' system  ')",
2440,2440,2440, ,blank, ,
2441,2441,2441,configure , function,"('configure ', ' function')",
2442,2442,2442,syslog , tool,"('syslog ', ' tool')",can_analyze
2443,2443,2443,syslogconf , data,"('syslogconf ', ' data')",
2444,2444,2444,syslogd , data,"('syslogd ', ' data')",
2445,2445,2445,rsyslog , tool,"('rsyslog ', ' tool')",has_a
2446,2446,2446,configures , function,"('configures ', ' function')",has_a
2447,2447,2447,/etc/rsyslogd/ , feature,"('/etc/rsyslogd/ ', ' feature')",can_analyze
2448,2448,2448,folder , data,"('folder ', ' data')",
2449,2449,2449,rule , function,"('rule ', ' function')",has_a
2450,2450,2450,fields , feature,"('fields ', ' feature')",
2451,2451,2451,selector field , feature ,"('selector field ', ' feature ')",
2452,2452,2452,action field , feature ,"('action field ', ' feature ')",
2453,2453,2453, ,blank, ,
2454,2454,2454,fields , feature,"('fields ', ' feature')",
2455,2455,2455, ,blank, ,
2456,2456,2456,selector field , feature ,"('selector field ', ' feature ')",
