,Unnamed: 0,sentence,tag,entity
2323,2323, ,, 
2324,2324,enum4linux , tool,"('enum4linux ', ' tool')"
2325,2325,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')"
2326,2326, ,, 
2327,2327,enum4linux , tool,"('enum4linux ', ' tool')"
2328,2328, ,, 
2329,2329,Metasploit , tool,"('Metasploit ', ' tool')"
2330,2330,console , tool,"('console ', ' tool')"
2331,2331,information , data,"('information ', ' data')"
2332,2332,target , system,"('target ', ' system')"
2333,2333,IP address , feature ,"('IP address ', ' feature ')"
2334,2334,Operating System , system ,"('Operating System ', ' system ')"
2335,2335,ports , feature,"('ports ', ' feature')"
2336,2336,opened , feature,"('opened ', ' feature')"
2337,2337,vulnerability , vulnerability,"('vulnerability ', ' vulnerability')"
2338,2338, ,, 
2339,2339,Metasploit , tool,"('Metasploit ', ' tool')"
2340,2340,Nmap , tool,"('Nmap ', ' tool')"
2341,2341,console , tool,"('console ', ' tool')"
2342,2342, ,, 
2343,2343,Nmap , tool,"('Nmap ', ' tool')"
2344,2344,output , feature,"('output ', ' feature')"
2345,2345,output , feature,"('output ', ' feature')"
2346,2346,information , data,"('information ', ' data')"
2347,2347, ,, 
2348,2348,scans , technique,"('scans ', ' technique')"
2349,2349,NSE , tool,"('NSE ', ' tool')"
2350,2350,ARP Ping Scan , technique  ,"('ARP Ping Scan ', ' technique  ')"
2351,2351,DNS resolution , function ,"('DNS resolution ', ' function ')"
2352,2352,SYN Stealth Scan , technique  ,"('SYN Stealth Scan ', ' technique  ')"
2353,2353, ,, 
2354,2354,services , app,"('services ', ' app')"
2355,2355,target , system,"('target ', ' system')"
2356,2356, ,, 
2357,2357,NSE , tool,"('NSE ', ' tool')"
2358,2358,post scan scripts , function  ,"('post scan scripts ', ' function  ')"
2359,2359,vulnerabilities , vulnerability,"('vulnerabilities ', ' vulnerability')"
2360,2360, ,, 
2361,2361,Nmap , tool,"('Nmap ', ' tool')"
2362,2362,security holes , vulnerability ,"('security holes ', ' vulnerability ')"
2363,2363,vulnerabilities , vulnerability,"('vulnerabilities ', ' vulnerability')"
2364,2364,target , system,"('target ', ' system')"
2365,2365,FTP service , app ,"('FTP service ', ' app ')"
2366,2366,exploits , function,"('exploits ', ' function')"
2367,2367,hack , attack,"('hack ', ' attack')"
2368,2368,target , system,"('target ', ' system')"
2369,2369, ,, 
2370,2370,security holes , vulnerability ,"('security holes ', ' vulnerability ')"
2371,2371,target , system,"('target ', ' system')"
2372,2372,Metasploit , tool,"('Metasploit ', ' tool')"
2373,2373,commands , function,"('commands ', ' function')"
2374,2374,exploits , function,"('exploits ', ' function')"
2375,2375, ,, 
2376,2376,vulnerabilities , vulnerability,"('vulnerabilities ', ' vulnerability')"
2377,2377,vsFTPD server , system ,"('vsFTPD server ', ' system ')"
2378,2378,exploits , function,"('exploits ', ' function')"
2379,2379, ,, 
2380,2380,Metasploit , tool,"('Metasploit ', ' tool')"
2381,2381,backdoor , attack,"('backdoor ', ' attack')"
2382,2382,hack , attack,"('hack ', ' attack')"
2383,2383,target , system,"('target ', ' system')"
2384,2384,FTP , feature,"('FTP ', ' feature')"
2385,2385, ,, 
2386,2386,exploit , function,"('exploit ', ' function')"
2387,2387,Metasploit , tool,"('Metasploit ', ' tool')"
2388,2388, ,, 
2389,2389,command shell , tool ,"('command shell ', ' tool ')"
2390,2390,backdoor , attack,"('backdoor ', ' attack')"
2391,2391,command , function,"('command ', ' function')"
2392,2392,ls , function,"('ls ', ' function')"
2393,2393,targeting system , system ,"('targeting system ', ' system ')"
2394,2394, ,, 
2395,2395,Syslog , tool,"('Syslog ', ' tool')"
2396,2396,Linux , system,"('Linux ', ' system')"
2397,2397,file , data,"('file ', ' data')"
2398,2398,logs , data,"('logs ', ' data')"
2399,2399,Linux box , system ,"('Linux box ', ' system ')"
2400,2400, ,, 
2401,2401,Syslog , tool,"('Syslog ', ' tool')"
2402,2402,System Log , data ,"('System Log ', ' data ')"
2403,2403,syslog , tool,"('syslog ', ' tool')"
2404,2404, ,, 
2405,2405, ,, 
2406,2406,downtime , feature,"('downtime ', ' feature')"
2407,2407,troubleshoot , technique,"('troubleshoot ', ' technique')"
2408,2408,logs , data,"('logs ', ' data')"
2409,2409, ,, 
2410,2410,incident management , technique ,"('incident management ', ' technique ')"
2411,2411,detection , technique,"('detection ', ' technique')"
2412,2412,issues , vulnerability,"('issues ', ' vulnerability')"
2413,2413, ,, 
2414,2414,incidents , attack,"('incidents ', ' attack')"
2415,2415,auto resolution , technique ,"('auto resolution ', ' technique ')"
2416,2416, ,, 
2417,2417,architecture , system,"('architecture ', ' system')"
2418,2418,severity , feature,"('severity ', ' feature')"
2419,2419,error , data,"('error ', ' data')"
2420,2420,info , data,"('info ', ' data')"
2421,2421,warning , data,"('warning ', ' data')"
2422,2422, ,, 
2423,2423,syslogconf file , data ,"('syslogconf file ', ' data ')"
2424,2424,configuration file , data ,"('configuration file ', ' data ')"
2425,2425,syslogd , data,"('syslogd ', ' data')"
2426,2426,logs , function,"('logs ', ' function')"
2427,2427,system messages , data ,"('system messages ', ' data ')"
2428,2428,Unix/Linux , system,"('Unix/Linux ', ' system')"
2429,2429,Systems , system,"('Systems ', ' system')"
2430,2430, ,, 
2431,2431,file , data,"('file ', ' data')"
2432,2432,rules , function,"('rules ', ' function')"
2433,2433,logging , function,"('logging ', ' function')"
2434,2434, ,, 
2435,2435,syslog , tool,"('syslog ', ' tool')"
2436,2436,rsyslog , tool,"('rsyslog ', ' tool')"
2437,2437,logging system , tool ,"('logging system ', ' tool ')"
2438,2438,system log , data ,"('system log ', ' data ')"
2439,2439,Ubuntu Linux distribution , system  ,"('Ubuntu Linux distribution ', ' system  ')"
2440,2440, ,, 
2441,2441,configure , function,"('configure ', ' function')"
2442,2442,syslog , tool,"('syslog ', ' tool')"
2443,2443,syslogconf , data,"('syslogconf ', ' data')"
2444,2444,syslogd , data,"('syslogd ', ' data')"
2445,2445,rsyslog , tool,"('rsyslog ', ' tool')"
2446,2446,configures , function,"('configures ', ' function')"
2447,2447,/etc/rsyslogd/ , feature,"('/etc/rsyslogd/ ', ' feature')"
2448,2448,folder , data,"('folder ', ' data')"
2449,2449,rule , function,"('rule ', ' function')"
2450,2450,fields , feature,"('fields ', ' feature')"
2451,2451,selector field , feature ,"('selector field ', ' feature ')"
2452,2452,action field , feature ,"('action field ', ' feature ')"
2453,2453, ,, 
2454,2454,fields , feature,"('fields ', ' feature')"
2455,2455, ,, 
2456,2456,selector field , feature ,"('selector field ', ' feature ')"
2457,2457,action , feature,"('action ', ' feature')"
2458,2458, ,, 
2459,2459,selector field , feature ,"('selector field ', ' feature ')"
2460,2460,facility , system,"('facility ', ' system')"
2461,2461,priority , feature,"('priority ', ' feature')"
2462,2462, ,, 
2463,2463,facility , system,"('facility ', ' system')"
2464,2464,auth , feature,"('auth ', ' feature')"
2465,2465,authpriv , feature,"('authpriv ', ' feature')"
2466,2466,cron , feature,"('cron ', ' feature')"
2467,2467,daemon , tool,"('daemon ', ' tool')"
2468,2468,kern , app,"('kern ', ' app')"
2469,2469,lpr , system,"('lpr ', ' system')"
2470,2470,mail , app,"('mail ', ' app')"
2471,2471,mark , feature,"('mark ', ' feature')"
2472,2472,news , feature,"('news ', ' feature')"
2473,2473,security , technique,"('security ', ' technique')"
2474,2474,auth , feature,"('auth ', ' feature')"
2475,2475,syslog , tool,"('syslog ', ' tool')"
2476,2476,user , user,"('user ', ' user')"
2477,2477,uucp , feature,"('uucp ', ' feature')"
2478,2478,local0 , feature,"('local0 ', ' feature')"
2479,2479,local7 , feature,"('local7 ', ' feature')"
2480,2480, ,, 
2481,2481,security , technique,"('security ', ' technique')"
2482,2482,applications , app,"('applications ', ' app')"
2483,2483, ,, 
2484,2484,messages , data,"('messages ', ' data')"
2485,2485, ,, 
2486,2486,facility , system,"('facility ', ' system')"
2487,2487,subsystem , system,"('subsystem ', ' system')"
2488,2488,message , data,"('message ', ' data')"
2489,2489,mail programs , app ,"('mail programs ', ' app ')"
2490,2490,log , function,"('log ', ' function')"
2491,2491,mail , app,"('mail ', ' app')"
2492,2492,facility , system,"('facility ', ' system')"
2493,2493,LOG MAIL , app ,"('LOG MAIL ', ' app ')"
2494,2494,log , function,"('log ', ' function')"
2495,2495,syslog , tool,"('syslog ', ' tool')"
2496,2496, ,, 
2497,2497,priority , feature,"('priority ', ' feature')"
2498,2498,debug , technique,"('debug ', ' technique')"
2499,2499,info , data,"('info ', ' data')"
2500,2500,notice , data,"('notice ', ' data')"
2501,2501,warning , data,"('warning ', ' data')"
2502,2502,warn , feature,"('warn ', ' feature')"
2503,2503,warning , data,"('warning ', ' data')"
2504,2504,err , feature,"('err ', ' feature')"
2505,2505,error , data,"('error ', ' data')"
2506,2506,err , data,"('err ', ' data')"
2507,2507,crit , feature,"('crit ', ' feature')"
2508,2508,alert , data,"('alert ', ' data')"
2509,2509,emerg , feature,"('emerg ', ' feature')"
2510,2510,panic , feature,"('panic ', ' feature')"
2511,2511,emerg , feature,"('emerg ', ' feature')"
2512,2512, ,, 
2513,2513,error , data,"('error ', ' data')"
2514,2514,warn , feature,"('warn ', ' feature')"
2515,2515,panic , feature,"('panic ', ' feature')"
2516,2516, ,, 
2517,2517,priority , feature,"('priority ', ' feature')"
2518,2518,severity , feature,"('severity ', ' feature')"
2519,2519,message , data,"('message ', ' data')"
2520,2520, ,, 
2521,2521,selectors , feature,"('selectors ', ' feature')"
2522,2522, ,, 
2523,2523,network support , technique ,"('network support ', ' technique ')"
2524,2524,syslogd , data,"('syslogd ', ' data')"
2525,2525,facility , system,"('facility ', ' system')"
2526,2526, ,, 
2527,2527,log , function,"('log ', ' function')"
2528,2528,critical , feature,"('critical ', ' feature')"
2529,2529,Linux machine , system ,"('Linux machine ', ' system ')"
2530,2530,log file , data ,"('log file ', ' data ')"
2531,2531,/var/log , feature,"('/var/log ', ' feature')"
2532,2532,criticallog , data,"('criticallog ', ' data')"
2533,2533, ,, 
2534,2534,Log , function,"('Log ', ' function')"
2535,2535,kernel , app,"('kernel ', ' app')"
2536,2536,messages , data,"('messages ', ' data')"
2537,2537,log file , data ,"('log file ', ' data ')"
2538,2538, ,, 
2539,2539,error , data,"('error ', ' data')"
2540,2540,logs , data,"('logs ', ' data')"
2541,2541,remote , feature,"('remote ', ' feature')"
2542,2542,user , user,"('user ', ' user')"
2543,2543,terminals , system,"('terminals ', ' system')"
2544,2544, ,, 
2545,2545,Log , function,"('Log ', ' function')"
2546,2546,firewall , tool,"('firewall ', ' tool')"
2547,2547,warning , data,"('warning ', ' data')"
2548,2548,messages , data,"('messages ', ' data')"
2549,2549, ,, 
2550,2550,Network support , technique ,"('Network support ', ' technique ')"
2551,2551,messages , data,"('messages ', ' data')"
2552,2552,node , system,"('node ', ' system')"
2553,2553,syslogd , data,"('syslogd ', ' data')"
2554,2554,node , system,"('node ', ' system')"
2555,2555,syslogd , data,"('syslogd ', ' data')"
2556,2556,logged , function,"('logged ', ' function')"
2557,2557,disk file , data ,"('disk file ', ' data ')"
2558,2558, ,, 
2559,2559,syslogd , data,"('syslogd ', ' data')"
2560,2560,Unix/Linux , system,"('Unix/Linux ', ' system')"
2561,2561,domain socket , feature ,"('domain socket ', ' feature ')"
2562,2562,log messages , data ,"('log messages ', ' data ')"
2563,2563, ,, 
2564,2564,syslogd , data,"('syslogd ', ' data')"
2565,2565,syslog , tool,"('syslog ', ' tool')"
2566,2566,standard C library , app  ,"('standard C library ', ' app  ')"
2567,2567, ,, 
2568,2568,syslogd , data,"('syslogd ', ' data')"
2569,2569,syslog , app,"('syslog ', ' app')"
2570,2570,port , feature,"('port ', ' feature')"
2571,2571,messages , data,"('messages ', ' data')"
2572,2572,hosts , system,"('hosts ', ' system')"
2573,2573, ,, 
2574,2574,syslogd , data,"('syslogd ', ' data')"
2575,2575,remote , feature,"('remote ', ' feature')"
2576,2576,messages , data,"('messages ', ' data')"
2577,2577,UDP port , feature ,"('UDP port ', ' feature ')"
2578,2578, ,, 
2579,2579,syslogd , app,"('syslogd ', ' app')"
2580,2580,error message , data ,"('error message ', ' data ')"
2581,2581, ,, 
2582,2582,messages , data,"('messages ', ' data')"
2583,2583, ,, 
2584,2584,kernel , app,"('kernel ', ' app')"
2585,2585,messages , data,"('messages ', ' data')"
2586,2586,remote host , system ,"('remote host ', ' system ')"
2587,2587,configuration file , data ,"('configuration file ', ' data ')"
2588,2588, ,, 
2589,2589,syslog , app,"('syslog ', ' app')"
2590,2590,Ubuntu , system,"('Ubuntu ', ' system')"
2591,2591,rsyslogd , data,"('rsyslogd ', ' data')"
2592,2592, ,, 
2593,2593,rsyslogd , data,"('rsyslogd ', ' data')"
2594,2594,Ubuntu , system,"('Ubuntu ', ' system')"
2595,2595, ,, 
2596,2596,rsyslogd , data,"('rsyslogd ', ' data')"
2597,2597, ,, 
2598,2598,iptables , app,"('iptables ', ' app')"
2599,2599,rules , function,"('rules ', ' function')"
2600,2600, ,, 
2601,2601,configure , function,"('configure ', ' function')"
2602,2602,syslog , data,"('syslog ', ' data')"
2603,2603,log , function,"('log ', ' function')"
2604,2604,iptables , app,"('iptables ', ' app')"
2605,2605,messages , data,"('messages ', ' data')"
2606,2606,log file , data ,"('log file ', ' data ')"
2607,2607, ,, 
2608,2608,iptables , app,"('iptables ', ' app')"
2609,2609,messages , data,"('messages ', ' data')"
2610,2610,logged , function,"('logged ', ' function')"
2611,2611,/var/log/messages , feature,"('/var/log/messages ', ' feature')"
2612,2612, ,, 
2613,2613,logging , function,"('logging ', ' function')"
2614,2614,firewall , tool,"('firewall ', ' tool')"
2615,2615,warning , data,"('warning ', ' data')"
2616,2616,messages , data,"('messages ', ' data')"
2617,2617, ,, 
2618,2618,Restart , function,"('Restart ', ' function')"
2619,2619,rsyslog , tool,"('rsyslog ', ' tool')"
2620,2620,errors , data,"('errors ', ' data')"
2621,2621, ,, 
2622,2622,iptables , app,"('iptables ', ' app')"
2623,2623,rule , function,"('rule ', ' function')"
2624,2624,logging , function,"('logging ', ' function')"
2625,2625, ,, 
2626,2626,log-level switch , function ,"('log-level switch ', ' function ')"
2627,2627, ,, 
2628,2628,ssh , function,"('ssh ', ' function')"
2629,2629,ping , function,"('ping ', ' function')"
2630,2630,firewall , tool,"('firewall ', ' tool')"
2631,2631,logs , data,"('logs ', ' data')"
2632,2632, ,, 
2633,2633,print , function,"('print ', ' function')"
2634,2634,iptables , app,"('iptables ', ' app')"
2635,2635,logs , data,"('logs ', ' data')"
2636,2636,monitoring , technique,"('monitoring ', ' technique')"
2637,2637,console , tool,"('console ', ' tool')"
2638,2638, ,, 
2639,2639,logging , function,"('logging ', ' function')"
2640,2640,kernel , app,"('kernel ', ' app')"
2641,2641,messages , data,"('messages ', ' data')"
2642,2642,log file , data ,"('log file ', ' data ')"
2643,2643, ,, 
2644,2644,ubuntu distribution , system ,"('ubuntu distribution ', ' system ')"
2645,2645,rsyslogd , data,"('rsyslogd ', ' data')"
2646,2646,system log , data ,"('system log ', ' data ')"
2647,2647,syslogd , data,"('syslogd ', ' data')"
2648,2648, ,, 
2649,2649,setup , system,"('setup ', ' system')"
2650,2650,rsyslog , tool,"('rsyslog ', ' tool')"
2651,2651,forwarding , feature,"('forwarding ', ' feature')"
2652,2652,client , system,"('client ', ' system')"
2653,2653,centralized server , system ,"('centralized server ', ' system ')"
2654,2654, ,, 
2655,2655,syslog , tool,"('syslog ', ' tool')"
2656,2656,Syslog , tool,"('Syslog ', ' tool')"
2657,2657,syslogd , data,"('syslogd ', ' data')"
2658,2658,Local , feature,"('Local ', ' feature')"
2659,2659,Logging , function,"('Logging ', ' function')"
2660,2660,Linux , system,"('Linux ', ' system')"
2661,2661,rsyslog , tool,"('rsyslog ', ' tool')"
2662,2662,syslog , tool,"('syslog ', ' tool')"
2663,2663,log , data,"('log ', ' data')"
2664,2664,facilities , system,"('facilities ', ' system')"
2665,2665,actions , feature,"('actions ', ' feature')"
2666,2666,priority , feature,"('priority ', ' feature')"
2667,2667, ,, 
2668,2668,Ubuntu system , system ,"('Ubuntu system ', ' system ')"
2669,2669,syslog.conf , data,"('syslog.conf ', ' data')"
2670,2670,rsyslog , tool,"('rsyslog ', ' tool')"
2671,2671,rsyslog , tool,"('rsyslog ', ' tool')"
2672,2672,configuration file , data ,"('configuration file ', ' data ')"
2673,2673, ,, 
2674,2674,rsyslog , tool,"('rsyslog ', ' tool')"
2675,2675,configuration files , data ,"('configuration files ', ' data ')"
2676,2676,/etc/rsyslogd/ , feature,"('/etc/rsyslogd/ ', ' feature')"
2677,2677,folder , data,"('folder ', ' data')"
2678,2678, ,, 
2679,2679,Default , feature,"('Default ', ' feature')"
2680,2680,rsyslog , tool,"('rsyslog ', ' tool')"
2681,2681,setup configurations , feature ,"('setup configurations ', ' feature ')"
2682,2682,file , data,"('file ', ' data')"
2683,2683,50-defaultconf , data,"('50-defaultconf ', ' data')"
2684,2684,syslogconf , data,"('syslogconf ', ' data')"
2685,2685,syslogd , data,"('syslogd ', ' data')"
2686,2686, ,, 
2687,2687,Selectors , feature,"('Selectors ', ' feature')"
2688,2688,Facility , system,"('Facility ', ' system')"
2689,2689,Severity Levels , feature ,"('Severity Levels ', ' feature ')"
2690,2690,descriptions , feature,"('descriptions ', ' feature')"
2691,2691, ,, 
2692,2692,Logs , data,"('Logs ', ' data')"
2693,2693,/var/log/ , feature,"('/var/log/ ', ' feature')"
2694,2694,Linux , system,"('Linux ', ' system')"
2695,2695,filesystem , system,"('filesystem ', ' system')"
2696,2696, ,, 
2697,2697,location , system,"('location ', ' system')"
2698,2698,log files , data ,"('log files ', ' data ')"
2699,2699, ,, 
2700,2700,log files , data ,"('log files ', ' data ')"
2701,2701,authentication , technique,"('authentication ', ' technique')"
2702,2702,kernel , app,"('kernel ', ' app')"
2703,2703,logs , data,"('logs ', ' data')"
2704,2704, ,, 
2705,2705,folder , data,"('folder ', ' data')"
2706,2706,/var/log , feature,"('/var/log ', ' feature')"
2707,2707,files , data,"('files ', ' data')"
2708,2708,folders , data,"('folders ', ' data')"
2709,2709,vendors , user,"('vendors ', ' user')"
2710,2710,application , app,"('application ', ' app')"
2711,2711,installed , function,"('installed ', ' function')"
2712,2712, ,, 
2713,2713,machines , system,"('machines ', ' system')"
2714,2714,logs , data,"('logs ', ' data')"
2715,2715,log server , system ,"('log server ', ' system ')"
2716,2716,machine , system,"('machine ', ' system')"
2717,2717,authlog , data,"('authlog ', ' data')"
2718,2718,kernlog , data,"('kernlog ', ' data')"
2719,2719,dpkglog , data,"('dpkglog ', ' data')"
2720,2720,files , data,"('files ', ' data')"
2721,2721, ,, 
2722,2722,machine , system,"('machine ', ' system')"
2723,2723,client , system,"('client ', ' system')"
2724,2724,logs , data,"('logs ', ' data')"
2725,2725,rsyslog , tool,"('rsyslog ', ' tool')"
2726,2726,machine , system,"('machine ', ' system')"
2727,2727,configured , function,"('configured ', ' function')"
2728,2728,client-server , system,"('client-server ', ' system')"
2729,2729,syslog , tool,"('syslog ', ' tool')"
2730,2730,instances , system,"('instances ', ' system')"
2731,2731, ,, 
2732,2732,logs , data,"('logs ', ' data')"
2733,2733,logs , data,"('logs ', ' data')"
2734,2734,file system , system ,"('file system ', ' system ')"
2735,2735,centralized logging architecture , system  ,"('centralized logging architecture ', ' system  ')"
2736,2736,client machines , system ,"('client machines ', ' system ')"
2737,2737,configured , function,"('configured ', ' function')"
2738,2738,rsyslog , tool,"('rsyslog ', ' tool')"
2739,2739,client , system,"('client ', ' system')"
2740,2740,forward , feature,"('forward ', ' feature')"
2741,2741,log , data,"('log ', ' data')"
2742,2742,remote rsyslog server , system  ,"('remote rsyslog server ', ' system  ')"
2743,2743, ,, 
2744,2744,central server , system ,"('central server ', ' system ')"
2745,2745, ,, 
2746,2746,syslog , tool,"('syslog ', ' tool')"
2747,2747,rsyslog , tool,"('rsyslog ', ' tool')"
2748,2748, ,, 
2749,2749,Secure , feature,"('Secure ', ' feature')"
2750,2750,transmitted , feature,"('transmitted ', ' feature')"
2751,2751,log data , data ,"('log data ', ' data ')"
2752,2752,TLS , technique,"('TLS ', ' technique')"
2753,2753,protect , feature,"('protect ', ' feature')"
2754,2754,data transmission , feature ,"('data transmission ', ' feature ')"
2755,2755, ,, 
2756,2756,reliability: , technique,"('reliability: ', ' technique')"
2757,2757,memory caching , technique ,"('memory caching ', ' technique ')"
2758,2758,module , function,"('module ', ' function')"
2759,2759,network , system,"('network ', ' system')"
2760,2760,down , feature,"('down ', ' feature')"
2761,2761, ,, 
2762,2762,centralized logging architecture , system  ,"('centralized logging architecture ', ' system  ')"
2763,2763, ,, 
2764,2764,Inspect , technique,"('Inspect ', ' technique')"
2765,2765,logs , data,"('logs ', ' data')"
2766,2766,machine , system,"('machine ', ' system')"
2767,2767, ,, 
2768,2768,Access , feature,"('Access ', ' feature')"
2769,2769,logs , data,"('logs ', ' data')"
2770,2770,access privilege , feature ,"('access privilege ', ' feature ')"
2771,2771,machines , system,"('machines ', ' system')"
2772,2772, ,, 
2773,2773,log monitoring , technique ,"('log monitoring ', ' technique ')"
2774,2774,infrastructure , system,"('infrastructure ', ' system')"
2775,2775,network management , technique ,"('network management ', ' technique ')"
2776,2776, ,, 
2777,2777,centralized logging server , system  ,"('centralized logging server ', ' system  ')"
2778,2778, ,, 
2779,2779,syslog server , system ,"('syslog server ', ' system ')"
2780,2780,architecture , system,"('architecture ', ' system')"
2781,2781,logs , data,"('logs ', ' data')"
2782,2782,remote server , system ,"('remote server ', ' system ')"
2783,2783, ,, 
2784,2784,machine , system,"('machine ', ' system')"
2785,2785,log data , data ,"('log data ', ' data ')"
2786,2786,log server , system ,"('log server ', ' system ')"
2787,2787, ,, 
2788,2788,centralized system , system ,"('centralized system ', ' system ')"
2789,2789,single-point failure , feature ,"('single-point failure ', ' feature ')"
2790,2790, ,, 
2791,2791,log server , system ,"('log server ', ' system ')"
2792,2792,logs , data,"('logs ', ' data')"
2793,2793,clients , system,"('clients ', ' system')"
2794,2794, ,, 
2795,2795,server , system,"('server ', ' system')"
2796,2796,clients , system,"('clients ', ' system')"
2797,2797,messages , data,"('messages ', ' data')"
2798,2798,locally , feature,"('locally ', ' feature')"
2799,2799,server , system,"('server ', ' system')"
2800,2800,disk space , system ,"('disk space ', ' system ')"
2801,2801,client side , system ,"('client side ', ' system ')"
2802,2802, ,, 
2803,2803,syslog , tool,"('syslog ', ' tool')"
2804,2804,Ubuntu , system,"('Ubuntu ', ' system')"
2805,2805,rsyslogd , data,"('rsyslogd ', ' data')"
2806,2806, ,, 
2807,2807,rsyslogd , data,"('rsyslogd ', ' data')"
2808,2808,Ubuntu , system,"('Ubuntu ', ' system')"
2809,2809, ,, 
2810,2810,configure , function,"('configure ', ' function')"
2811,2811,rsyslog server , system ,"('rsyslog server ', ' system ')"
2812,2812,logs , data,"('logs ', ' data')"
2813,2813,port 514 , feature ,"('port 514 ', ' feature ')"
2814,2814, ,, 
2815,2815,TCP , feature,"('TCP ', ' feature')"
2816,2816,log transmission , feature ,"('log transmission ', ' feature ')"
2817,2817, ,, 
2818,2818,UDP , feature,"('UDP ', ' feature')"
2819,2819,network reliability , technique ,"('network reliability ', ' technique ')"
2820,2820, ,, 
2821,2821,directory , data,"('directory ', ' data')"
2822,2822,templates , feature,"('templates ', ' feature')"
2823,2823,files , data,"('files ', ' data')"
2824,2824,rsyslog rules , function ,"('rsyslog rules ', ' function ')"
2825,2825, ,, 
2826,2826,directory , data,"('directory ', ' data')"
2827,2827,50-defaultconf file , data ,"('50-defaultconf file ', ' data ')"
2828,2828, ,, 
2829,2829,configuration file , data ,"('configuration file ', ' data ')"
2830,2830,configuration file , data ,"('configuration file ', ' data ')"
2831,2831, ,, 
2832,2832,configuration file , data ,"('configuration file ', ' data ')"
2833,2833,default , feature,"('default ', ' feature')"
2834,2834, ,, 
2835,2835,Remote Server , system ,"('Remote Server ', ' system ')"
2836,2836,facility , system,"('facility ', ' system')"
2837,2837,severity , feature,"('severity ', ' feature')"
2838,2838,remote server , system ,"('remote server ', ' system ')"
2839,2839,template , feature,"('template ', ' feature')"
2840,2840, ,, 
2841,2841,rsyslog , tool,"('rsyslog ', ' tool')"
2842,2842,path , feature,"('path ', ' feature')"
2843,2843,data , data,"('data ', ' data')"
2844,2844,remote server , system ,"('remote server ', ' system ')"
2845,2845, ,, 
2846,2846,log files , data ,"('log files ', ' data ')"
2847,2847,hostname , feature,"('hostname ', ' feature')"
2848,2848,computer name , feature ,"('computer name ', ' feature ')"
2849,2849,log , data,"('log ', ' data')"
2850,2850,syslog , tool,"('syslog ', ' tool')"
2851,2851,facility , system,"('facility ', ' system')"
2852,2852,kern , app,"('kern ', ' app')"
2853,2853,user , user,"('user ', ' user')"
2854,2854,auth , feature,"('auth ', ' feature')"
2855,2855, ,, 
2856,2856,restart , function,"('restart ', ' function')"
2857,2857,rsyslog server , system ,"('rsyslog server ', ' system ')"
2858,2858,listening , feature,"('listening ', ' feature')"
2859,2859,port 514 , feature ,"('port 514 ', ' feature ')"
2860,2860,TCP , feature,"('TCP ', ' feature')"
2861,2861, ,, 
2862,2862,configuration file , data ,"('configuration file ', ' data ')"
2863,2863,server , system,"('server ', ' system')"
2864,2864,logs , data,"('logs ', ' data')"
2865,2865, ,, 
2866,2866,hostname , feature,"('hostname ', ' feature')"
2867,2867,host , system,"('host ', ' system')"
2868,2868, ,, 
2869,2869,configure , function,"('configure ', ' function')"
2870,2870,rsyslog , tool,"('rsyslog ', ' tool')"
2871,2871,client , system,"('client ', ' system')"
2872,2872,client machine , system ,"('client machine ', ' system ')"
2873,2873, ,, 
2874,2874,server-side , system,"('server-side ', ' system')"
2875,2875, ,, 
2876,2876,Restart , function,"('Restart ', ' function')"
2877,2877,rsyslog server , system ,"('rsyslog server ', ' system ')"
2878,2878,errors , data,"('errors ', ' data')"
2879,2879,client-side , system,"('client-side ', ' system')"
2880,2880, ,, 
2881,2881,server side , system ,"('server side ', ' system ')"
2882,2882,folder , data,"('folder ', ' data')"
2883,2883,client , system,"('client ', ' system')"
2884,2884,hostname , feature,"('hostname ', ' feature')"
2885,2885,ubuntu , system,"('ubuntu ', ' system')"
2886,2886, ,, 
2887,2887,log file , data ,"('log file ', ' data ')"
2888,2888,client , system,"('client ', ' system')"
2889,2889, ,, 
2890,2890,logging service , app ,"('logging service ', ' app ')"
2891,2891,client , system,"('client ', ' system')"
2892,2892, ,, 
2893,2893,logs , data,"('logs ', ' data')"
2894,2894,client , system,"('client ', ' system')"
2895,2895,log server , system ,"('log server ', ' system ')"
2896,2896, ,, 
2897,2897,logging , function,"('logging ', ' function')"
2898,2898,kernel , app,"('kernel ', ' app')"
2899,2899,messages , data,"('messages ', ' data')"
2900,2900,log file , data ,"('log file ', ' data ')"
2901,2901, ,, 
2902,2902,logging , function,"('logging ', ' function')"
2903,2903,firewall , tool,"('firewall ', ' tool')"
2904,2904,warning , data,"('warning ', ' data')"
2905,2905,messages , data,"('messages ', ' data')"
2906,2906, ,, 
2907,2907,Restart , function,"('Restart ', ' function')"
2908,2908,rsyslog server , system ,"('rsyslog server ', ' system ')"
2909,2909,errors , data,"('errors ', ' data')"
2910,2910,client-side , system,"('client-side ', ' system')"
2911,2911, ,, 
2912,2912,iptables , app,"('iptables ', ' app')"
2913,2913,rules , function,"('rules ', ' function')"
2914,2914,log , function,"('log ', ' function')"
2915,2915, ,, 
2916,2916,configure , function,"('configure ', ' function')"
2917,2917,syslog , tool,"('syslog ', ' tool')"
2918,2918,log , function,"('log ', ' function')"
2919,2919,iptables , app,"('iptables ', ' app')"
2920,2920,messages , data,"('messages ', ' data')"
2921,2921,log file , data ,"('log file ', ' data ')"
2922,2922, ,, 
2923,2923,iptables , app,"('iptables ', ' app')"
