DocNo,sentence,tag
D3,You,O
D3,can,O
D3,specify,O
D3,one,O
D3,or,O
D3,more,O
D3,of,O
D3,those,O
D3,name,B-SYSTEM
D3,servers,I-SYSTEM
D3,to,O
D3,the,O
D3,dns,B-SYSTEM
D3,servers,I-SYSTEM
D3,option,O
D3,of,O
D3,Nmap,B-TOOL
D3,and,O
D3,all,O
D3,DNS,B-FUNCTION
D3,queries,I-FUNCTION
D3,will,O
D3,be,O
D3,proxied,B-SYSTEM
D3,through,O
D3,them,O
,,
D3,The,O
D3,scanning,B-TECHNIQUE
D3,results,O
D3,derived,O
D3,from,O
D3,task,O
D3,1,O
D3,to,O
D3,task,O
D3,3,O
D3,allows,O
D3,you,O
D3,to,O
D3,identify,O
D3,potential,O
D3,vulnerabilities,B-VULNERABILITY
D3,to,O
D3,explore,B-TECHNIQUE
,,
